0, 2013-07-14   09:44:36, 151
0, 2013-07-14   09:44:36, 149
0, 2013-07-14   09:44:36, 158
0, 2013-07-14   09:44:36, 144
0, 2013-07-14   09:44:36, 53
0, 2013-07-14   09:44:36, 145
0, 2013-07-14   09:44:36, 153
0, 2013-07-14   09:44:36, 155
0, 2013-07-14   09:44:36, 161
0, 2013-07-14   09:44:36, 165
0, 2013-07-14   09:44:36, 150
0, 2013-07-14   09:44:36, 142
0, 2013-07-14   09:44:36, 164
0, 2013-07-14   09:44:36, 171
0, 2013-07-14   09:44:36, 165
0, 2013-07-14   09:44:36, 157
0, 2013-07-14   09:44:37, 154
0, 2013-07-14   09:44:37, 153
0, 2013-07-14   09:44:37, 150
0, 2013-07-14   09:44:37, 150
0, 2013-07-14   09:44:37, 143
0, 2013-07-14   09:44:37, 144
0, 2013-07-14   09:44:37, 143
0, 2013-07-14   09:44:37, 148
0, 2013-07-14   09:44:37, 148
0, 2013-07-14   09:44:37, 146
0, 2013-07-14   09:44:37, 151
0, 2013-07-14   09:44:37, 152
0, 2013-07-14   09:44:37, 151
0, 2013-07-14   09:44:37, 153
0, 2013-07-14   09:44:37, 152
0, 2013-07-14   09:44:37, 143
0, 2013-07-14   09:44:37, 143
0, 2013-07-14   09:44:37, 156
0, 2013-07-14   09:44:37, 145
0, 2013-07-14   09:44:37, 53
0, 2013-07-14   09:44:37, 152
0, 2013-07-14   09:44:37, 165
0, 2013-07-14   09:44:37, 159
0, 2013-07-14   09:44:38, 163
0, 2013-07-14   09:44:38, 148
0, 2013-07-14   09:44:38, 155
0, 2013-07-14   09:44:38, 158
0, 2013-07-14   09:44:38, 165
0, 2013-07-14   09:44:38, 168
0, 2013-07-14   09:44:38, 159
0, 2013-07-14   09:44:38, 175
0, 2013-07-14   09:44:38, 162
0, 2013-07-14   09:44:38, 162
0, 2013-07-14   09:44:38, 155
0, 2013-07-14   09:44:38, 153
0, 2013-07-14   09:44:38, 164
0, 2013-07-14   09:44:38, 181
0, 2013-07-14   09:44:38, 174
0, 2013-07-14   09:44:38, 167
0, 2013-07-14   09:44:38, 161
0, 2013-07-14   09:44:38, 151
0, 2013-07-14   09:44:38, 149
0, 2013-07-14   09:44:38, 156
0, 2013-07-14   09:44:38, 162
0, 2013-07-14   09:44:38, 167
0, 2013-07-14   09:44:38, 158
0, 2013-07-14   09:44:39, 148
0, 2013-07-14   09:44:39, 164
0, 2013-07-14   09:44:39, 60
0, 2013-07-14   09:44:39, 138
0, 2013-07-14   09:44:39, 146
0, 2013-07-14   09:44:39, 152
0, 2013-07-14   09:44:39, 53
0, 2013-07-14   09:44:39, 145
0, 2013-07-14   09:44:39, 183
0, 2013-07-14   09:44:39, 172
0, 2013-07-14   09:44:39, 142
0, 2013-07-14   09:44:39, 169
0, 2013-07-14   09:44:39, 158
0, 2013-07-14   09:44:40, 147
0, 2013-07-14   09:44:40, 140
0, 2013-07-14   09:44:40, 146
0, 2013-07-14   09:44:40, 139
0, 2013-07-14   09:44:40, 149
0, 2013-07-14   09:44:40, 147
0, 2013-07-14   09:44:40, 146
0, 2013-07-14   09:44:40, 148
0, 2013-07-14   09:44:40, 157
0, 2013-07-14   09:44:40, 161
0, 2013-07-14   09:44:40, 159
0, 2013-07-14   09:44:40, 167
0, 2013-07-14   09:44:40, 157
0, 2013-07-14   09:44:40, 171
0, 2013-07-14   09:44:40, 169
0, 2013-07-14   09:44:40, 53
0, 2013-07-14   09:44:40, 164
0, 2013-07-14   09:44:40, 165
0, 2013-07-14   09:44:40, 168
0, 2013-07-14   09:44:40, 166
0, 2013-07-14   09:44:40, 168
0, 2013-07-14   09:44:40, 162
0, 2013-07-14   09:44:40, 154
0, 2013-07-14   09:44:40, 159
0, 2013-07-14   09:44:40, 197
0, 2013-07-14   09:44:40, 215
0, 2013-07-14   09:44:40, 148
0, 2013-07-14   09:44:40, 190
0, 2013-07-14   09:44:40, 192
0, 2013-07-14   09:44:41, 185
0, 2013-07-14   09:44:41, 168
0, 2013-07-14   09:44:41, 159
0, 2013-07-14   09:44:41, 151
0, 2013-07-14   09:44:41, 153
0, 2013-07-14   09:44:41, 156
0, 2013-07-14   09:44:41, 155
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 109
0, 2013-07-14   09:44:41, 114
0, 2013-07-14   09:44:41, 118
0, 2013-07-14   09:44:41, 118
0, 2013-07-14   09:44:41, 117
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 120
0, 2013-07-14   09:44:41, 112
0, 2013-07-14   09:44:41, 113
0, 2013-07-14   09:44:41, 112
0, 2013-07-14   09:44:41, 136
0, 2013-07-14   09:44:41, 155
0, 2013-07-14   09:44:41, 157
0, 2013-07-14   09:44:41, 60
0, 2013-07-14   09:44:41, 141
0, 2013-07-14   09:44:41, 130
0, 2013-07-14   09:44:41, 133
0, 2013-07-14   09:44:41, 131
0, 2013-07-14   09:44:41, 125
0, 2013-07-14   09:44:41, 124
0, 2013-07-14   09:44:41, 132
0, 2013-07-14   09:44:41, 53
0, 2013-07-14   09:44:41, 134
0, 2013-07-14   09:44:41, 121
0, 2013-07-14   09:44:41, 127
0, 2013-07-14   09:44:41, 129
0, 2013-07-14   09:44:41, 124
0, 2013-07-14   09:44:41, 118
0, 2013-07-14   09:44:41, 115
0, 2013-07-14   09:44:41, 109
0, 2013-07-14   09:44:41, 108
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 112
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 115
0, 2013-07-14   09:44:41, 109
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 150
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:41, 110
0, 2013-07-14   09:44:41, 108
0, 2013-07-14   09:44:41, 112
0, 2013-07-14   09:44:41, 122
0, 2013-07-14   09:44:41, 135
0, 2013-07-14   09:44:41, 128
0, 2013-07-14   09:44:41, 127
0, 2013-07-14   09:44:41, 126
0, 2013-07-14   09:44:41, 113
0, 2013-07-14   09:44:41, 112
0, 2013-07-14   09:44:41, 114
0, 2013-07-14   09:44:41, 111
0, 2013-07-14   09:44:42, 112
0, 2013-07-14   09:44:42, 147
0, 2013-07-14   09:44:42, 144
0, 2013-07-14   09:44:42, 131
0, 2013-07-14   09:44:42, 141
0, 2013-07-14   09:44:42, 141
0, 2013-07-14   09:44:42, 157
0, 2013-07-14   09:44:42, 145
0, 2013-07-14   09:44:42, 150
0, 2013-07-14   09:44:42, 140
0, 2013-07-14   09:44:42, 136
0, 2013-07-14   09:44:42, 127
0, 2013-07-14   09:44:42, 157
0, 2013-07-14   09:44:42, 125
0, 2013-07-14   09:44:42, 122
0, 2013-07-14   09:44:42, 129
0, 2013-07-14   09:44:42, 122
0, 2013-07-14   09:44:42, 125
0, 2013-07-14   09:44:42, 110
0, 2013-07-14   09:44:42, 117
0, 2013-07-14   09:44:42, 119
0, 2013-07-14   09:44:42, 111
0, 2013-07-14   09:44:42, 111
0, 2013-07-14   09:44:42, 112
0, 2013-07-14   09:44:42, 110
0, 2013-07-14   09:44:42, 53
0, 2013-07-14   09:44:42, 108
0, 2013-07-14   09:44:42, 112
0, 2013-07-14   09:44:42, 113
0, 2013-07-14   09:44:42, 113
0, 2013-07-14   09:44:42, 112
0, 2013-07-14   09:44:42, 110
0, 2013-07-14   09:44:42, 143
0, 2013-07-14   09:44:42, 162
0, 2013-07-14   09:44:42, 143
0, 2013-07-14   09:44:42, 135
0, 2013-07-14   09:44:42, 131
0, 2013-07-14   09:44:42, 130
0, 2013-07-14   09:44:42, 127
0, 2013-07-14   09:44:42, 124
0, 2013-07-14   09:44:42, 111
0, 2013-07-14   09:44:42, 135
0, 2013-07-14   09:44:42, 161
0, 2013-07-14   09:44:42, 149
0, 2013-07-14   09:44:42, 162
0, 2013-07-14   09:44:42, 159
0, 2013-07-14   09:44:42, 148
0, 2013-07-14   09:44:42, 169
0, 2013-07-14   09:44:42, 172
0, 2013-07-14   09:44:42, 182
0, 2013-07-14   09:44:42, 167
0, 2013-07-14   09:44:42, 160
0, 2013-07-14   09:44:42, 154
0, 2013-07-14   09:44:42, 137
0, 2013-07-14   09:44:42, 144
0, 2013-07-14   09:44:42, 144
0, 2013-07-14   09:44:43, 123
0, 2013-07-14   09:44:43, 121
0, 2013-07-14   09:44:43, 115
0, 2013-07-14   09:44:43, 107
0, 2013-07-14   09:44:43, 112
0, 2013-07-14   09:44:43, 114
0, 2013-07-14   09:44:43, 163
0, 2013-07-14   09:44:43, 60
0, 2013-07-14   09:44:43, 106
0, 2013-07-14   09:44:43, 115
0, 2013-07-14   09:44:43, 130
0, 2013-07-14   09:44:43, 163
0, 2013-07-14   09:44:43, 154
0, 2013-07-14   09:44:43, 133
0, 2013-07-14   09:44:43, 129
0, 2013-07-14   09:44:43, 131
0, 2013-07-14   09:44:43, 126
0, 2013-07-14   09:44:43, 121
0, 2013-07-14   09:44:43, 126
0, 2013-07-14   09:44:43, 132
0, 2013-07-14   09:44:43, 162
0, 2013-07-14   09:44:43, 177
0, 2013-07-14   09:44:43, 162
0, 2013-07-14   09:44:43, 183
0, 2013-07-14   09:44:43, 53
0, 2013-07-14   09:44:43, 167
0, 2013-07-14   09:44:43, 167
0, 2013-07-14   09:44:43, 149
0, 2013-07-14   09:44:43, 197
0, 2013-07-14   09:44:43, 167
0, 2013-07-14   09:44:43, 152
0, 2013-07-14   09:44:43, 147
0, 2013-07-14   09:44:43, 151
0, 2013-07-14   09:44:43, 141
0, 2013-07-14   09:44:43, 136
0, 2013-07-14   09:44:43, 131
0, 2013-07-14   09:44:43, 122
0, 2013-07-14   09:44:43, 123
0, 2013-07-14   09:44:43, 117
0, 2013-07-14   09:44:43, 111
0, 2013-07-14   09:44:43, 113
0, 2013-07-14   09:44:43, 115
0, 2013-07-14   09:44:43, 109
0, 2013-07-14   09:44:43, 108
0, 2013-07-14   09:44:43, 148
0, 2013-07-14   09:44:43, 110
0, 2013-07-14   09:44:43, 114
0, 2013-07-14   09:44:43, 140
0, 2013-07-14   09:44:43, 171
0, 2013-07-14   09:44:43, 143
0, 2013-07-14   09:44:43, 131
0, 2013-07-14   09:44:43, 122
0, 2013-07-14   09:44:43, 126
0, 2013-07-14   09:44:43, 118
0, 2013-07-14   09:44:43, 121
0, 2013-07-14   09:44:43, 123
0, 2013-07-14   09:44:43, 154
0, 2013-07-14   09:44:43, 185
0, 2013-07-14   09:44:44, 177
0, 2013-07-14   09:44:44, 151
0, 2013-07-14   09:44:44, 183
0, 2013-07-14   09:44:44, 165
0, 2013-07-14   09:44:44, 60
0, 2013-07-14   09:44:44, 169
0, 2013-07-14   09:44:44, 151
0, 2013-07-14   09:44:44, 150
0, 2013-07-14   09:44:44, 153
0, 2013-07-14   09:44:44, 152
0, 2013-07-14   09:44:44, 150
0, 2013-07-14   09:44:44, 181
0, 2013-07-14   09:44:44, 137
0, 2013-07-14   09:44:44, 143
0, 2013-07-14   09:44:44, 132
0, 2013-07-14   09:44:44, 124
0, 2013-07-14   09:44:44, 128
0, 2013-07-14   09:44:44, 125
0, 2013-07-14   09:44:44, 123
0, 2013-07-14   09:44:44, 117
0, 2013-07-14   09:44:44, 114
0, 2013-07-14   09:44:44, 110
0, 2013-07-14   09:44:44, 45
0, 2013-07-14   09:44:44, 121
0, 2013-07-14   09:44:44, 109
0, 2013-07-14   09:44:44, 111
0, 2013-07-14   09:44:44, 53
0, 2013-07-14   09:44:44, 125
0, 2013-07-14   09:44:44, 143
0, 2013-07-14   09:44:44, 144
0, 2013-07-14   09:44:44, 124
0, 2013-07-14   09:44:44, 124
0, 2013-07-14   09:44:44, 114
0, 2013-07-14   09:44:44, 112
0, 2013-07-14   09:44:44, 114
0, 2013-07-14   09:44:44, 129
0, 2013-07-14   09:44:44, 173
0, 2013-07-14   09:44:44, 162
0, 2013-07-14   09:44:44, 147
0, 2013-07-14   09:44:44, 135
0, 2013-07-14   09:44:44, 130
0, 2013-07-14   09:44:44, 125
0, 2013-07-14   09:44:44, 124
0, 2013-07-14   09:44:44, 120
0, 2013-07-14   09:44:44, 125
0, 2013-07-14   09:44:45, 113
0, 2013-07-14   09:44:45, 148
0, 2013-07-14   09:44:45, 114
0, 2013-07-14   09:44:45, 109
0, 2013-07-14   09:44:45, 116
0, 2013-07-14   09:44:45, 181
0, 2013-07-14   09:44:45, 160
0, 2013-07-14   09:44:45, 180
0, 2013-07-14   09:44:45, 161
0, 2013-07-14   09:44:45, 162
0, 2013-07-14   09:44:45, 181
0, 2013-07-14   09:44:45, 146
0, 2013-07-14   09:44:45, 165
0, 2013-07-14   09:44:45, 147
0, 2013-07-14   09:44:45, 158
0, 2013-07-14   09:44:45, 142
0, 2013-07-14   09:44:45, 137
0, 2013-07-14   09:44:45, 148
0, 2013-07-14   09:44:45, 132
0, 2013-07-14   09:44:45, 128
0, 2013-07-14   09:44:45, 120
0, 2013-07-14   09:44:45, 133
0, 2013-07-14   09:44:45, 122
0, 2013-07-14   09:44:45, 125
0, 2013-07-14   09:44:45, 123
0, 2013-07-14   09:44:45, 116
0, 2013-07-14   09:44:45, 114
0, 2013-07-14   09:44:45, 112
0, 2013-07-14   09:44:45, 114
0, 2013-07-14   09:44:45, 105
0, 2013-07-14   09:44:45, 124
0, 2013-07-14   09:44:45, 132
0, 2013-07-14   09:44:45, 123
0, 2013-07-14   09:44:45, 116
0, 2013-07-14   09:44:45, 112
0, 2013-07-14   09:44:45, 110
0, 2013-07-14   09:44:45, 53
0, 2013-07-14   09:44:45, 103
0, 2013-07-14   09:44:45, 113
0, 2013-07-14   09:44:45, 164
0, 2013-07-14   09:44:45, 168
0, 2013-07-14   09:44:45, 148
0, 2013-07-14   09:44:45, 131
0, 2013-07-14   09:44:45, 128
0, 2013-07-14   09:44:45, 134
0, 2013-07-14   09:44:45, 139
0, 2013-07-14   09:44:45, 137
0, 2013-07-14   09:44:45, 121
0, 2013-07-14   09:44:45, 136
0, 2013-07-14   09:44:45, 110
0, 2013-07-14   09:44:45, 110
0, 2013-07-14   09:44:45, 108
0, 2013-07-14   09:44:45, 114
0, 2013-07-14   09:44:45, 113
0, 2013-07-14   09:44:45, 112
0, 2013-07-14   09:44:45, 107
0, 2013-07-14   09:44:45, 106
0, 2013-07-14   09:44:45, 109
0, 2013-07-14   09:44:45, 106
0, 2013-07-14   09:44:45, 111
0, 2013-07-14   09:44:45, 150
0, 2013-07-14   09:44:45, 107
0, 2013-07-14   09:44:46, 109
0, 2013-07-14   09:44:46, 108
0, 2013-07-14   09:44:46, 107
0, 2013-07-14   09:44:46, 111
0, 2013-07-14   09:44:46, 164
0, 2013-07-14   09:44:46, 108
0, 2013-07-14   09:44:46, 108
0, 2013-07-14   09:44:46, 110
0, 2013-07-14   09:44:46, 116
0, 2013-07-14   09:44:46, 108
0, 2013-07-14   09:44:46, 110
0, 2013-07-14   09:44:46, 106
0, 2013-07-14   09:44:46, 148
0, 2013-07-14   09:44:46, 173
0, 2013-07-14   09:44:46, 174
0, 2013-07-14   09:44:46, 166
0, 2013-07-14   09:44:46, 166
0, 2013-07-14   09:44:46, 156
0, 2013-07-14   09:44:46, 147
0, 2013-07-14   09:44:46, 163
0, 2013-07-14   09:44:46, 160
0, 2013-07-14   09:44:46, 141
0, 2013-07-14   09:44:46, 143
0, 2013-07-14   09:44:46, 124
0, 2013-07-14   09:44:46, 127
0, 2013-07-14   09:44:46, 120
0, 2013-07-14   09:44:46, 53
0, 2013-07-14   09:44:46, 128
0, 2013-07-14   09:44:46, 125
0, 2013-07-14   09:44:46, 117
0, 2013-07-14   09:44:46, 120
0, 2013-07-14   09:44:46, 115
0, 2013-07-14   09:44:46, 110
0, 2013-07-14   09:44:46, 106
0, 2013-07-14   09:44:46, 105
0, 2013-07-14   09:44:46, 108
0, 2013-07-14   09:44:46, 104
0, 2013-07-14   09:44:46, 110
0, 2013-07-14   09:44:46, 149
0, 2013-07-14   09:44:46, 180
0, 2013-07-14   09:44:46, 165
0, 2013-07-14   09:44:46, 119
0, 2013-07-14   09:44:46, 117
0, 2013-07-14   09:44:46, 121
0, 2013-07-14   09:44:46, 121
0, 2013-07-14   09:44:46, 124
0, 2013-07-14   09:44:46, 112
0, 2013-07-14   09:44:46, 117
0, 2013-07-14   09:44:46, 106
0, 2013-07-14   09:44:46, 105
0, 2013-07-14   09:44:46, 103
0, 2013-07-14   09:44:46, 103
0, 2013-07-14   09:44:46, 98
0, 2013-07-14   09:44:46, 97
0, 2013-07-14   09:44:46, 97
0, 2013-07-14   09:44:46, 163
0, 2013-07-14   09:44:46, 104
0, 2013-07-14   09:44:46, 148
0, 2013-07-14   09:44:46, 98
0, 2013-07-14   09:44:46, 100
0, 2013-07-14   09:44:46, 97
0, 2013-07-14   09:44:46, 103
0, 2013-07-14   09:44:46, 103
0, 2013-07-14   09:44:46, 99
0, 2013-07-14   09:44:46, 92
0, 2013-07-14   09:44:46, 99
0, 2013-07-14   09:44:46, 100
0, 2013-07-14   09:44:47, 102
0, 2013-07-14   09:44:47, 99
0, 2013-07-14   09:44:47, 101
0, 2013-07-14   09:44:47, 102
0, 2013-07-14   09:44:47, 101
0, 2013-07-14   09:44:47, 106
0, 2013-07-14   09:44:47, 109
0, 2013-07-14   09:44:47, 152
0, 2013-07-14   09:44:47, 167
0, 2013-07-14   09:44:47, 141
0, 2013-07-14   09:44:47, 129
0, 2013-07-14   09:44:47, 142
0, 2013-07-14   09:44:47, 143
0, 2013-07-14   09:44:47, 136
0, 2013-07-14   09:44:47, 53
0, 2013-07-14   09:44:47, 130
0, 2013-07-14   09:44:47, 116
0, 2013-07-14   09:44:47, 124
0, 2013-07-14   09:44:47, 131
0, 2013-07-14   09:44:47, 107
0, 2013-07-14   09:44:47, 115
0, 2013-07-14   09:44:47, 118
0, 2013-07-14   09:44:47, 116
0, 2013-07-14   09:44:47, 110
0, 2013-07-14   09:44:47, 113
0, 2013-07-14   09:44:47, 119
0, 2013-07-14   09:44:48, 115
0, 2013-07-14   09:44:48, 128
0, 2013-07-14   09:44:48, 170
0, 2013-07-14   09:44:48, 171
0, 2013-07-14   09:44:48, 140
0, 2013-07-14   09:44:48, 139
0, 2013-07-14   09:44:48, 128
0, 2013-07-14   09:44:48, 131
0, 2013-07-14   09:44:48, 130
0, 2013-07-14   09:44:48, 127
0, 2013-07-14   09:44:48, 117
0, 2013-07-14   09:44:48, 120
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 157
0, 2013-07-14   09:44:48, 115
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 109
0, 2013-07-14   09:44:48, 158
0, 2013-07-14   09:44:48, 167
0, 2013-07-14   09:44:48, 175
0, 2013-07-14   09:44:48, 138
0, 2013-07-14   09:44:48, 150
0, 2013-07-14   09:44:48, 149
0, 2013-07-14   09:44:48, 153
0, 2013-07-14   09:44:48, 143
0, 2013-07-14   09:44:48, 138
0, 2013-07-14   09:44:48, 148
0, 2013-07-14   09:44:48, 163
0, 2013-07-14   09:44:48, 158
0, 2013-07-14   09:44:48, 141
0, 2013-07-14   09:44:48, 147
0, 2013-07-14   09:44:48, 134
0, 2013-07-14   09:44:48, 132
0, 2013-07-14   09:44:48, 130
0, 2013-07-14   09:44:48, 123
0, 2013-07-14   09:44:48, 114
0, 2013-07-14   09:44:48, 113
0, 2013-07-14   09:44:48, 106
0, 2013-07-14   09:44:48, 53
0, 2013-07-14   09:44:48, 107
0, 2013-07-14   09:44:48, 103
0, 2013-07-14   09:44:48, 112
0, 2013-07-14   09:44:48, 113
0, 2013-07-14   09:44:48, 112
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 112
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 121
0, 2013-07-14   09:44:48, 106
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 107
0, 2013-07-14   09:44:48, 109
0, 2013-07-14   09:44:48, 107
0, 2013-07-14   09:44:48, 106
0, 2013-07-14   09:44:48, 104
0, 2013-07-14   09:44:48, 107
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 107
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 105
0, 2013-07-14   09:44:48, 106
0, 2013-07-14   09:44:48, 108
0, 2013-07-14   09:44:48, 106
0, 2013-07-14   09:44:48, 165
0, 2013-07-14   09:44:48, 110
0, 2013-07-14   09:44:48, 113
0, 2013-07-14   09:44:48, 148
0, 2013-07-14   09:44:48, 185
0, 2013-07-14   09:44:48, 161
0, 2013-07-14   09:44:48, 149
0, 2013-07-14   09:44:48, 158
0, 2013-07-14   09:44:48, 148
